"Estimate","Std..Error","t.value","driver","2.5 %","97.5 %","Response"
2.60389667789693,0.047427831458305,54.902292553394,"(Intercept)",2.51280333253769,2.69617729039959,"abundance"
-0.0879057228576358,0.0426347067801438,-2.06183481713485,"sflow",-0.169678955116979,-0.0120658481722108,"abundance"
0.060378958977048,0.0377384238782103,1.59993324501054,"spH",-0.00916140206797757,0.136588047397245,"abundance"
0.0671030502863975,0.0389204881259125,1.72410608184849,"stemp",-0.00538079844167886,0.140381611160312,"abundance"
0.0735074196999669,0.037712485809703,1.9491533936767,"so2_dis",0.00989389097079332,0.151436243244998,"abundance"
0.0397906268526153,0.0331926691062161,1.19877755914373,"sNH4.N",-0.021410106722342,0.107445845540264,"abundance"
-0.0617420231541998,0.0156013794550105,-3.95747205125319,"PC_axis1",-0.0903506056671854,-0.0327306692466849,"abundance"
1.51498042269386,0.0591461642424522,25.6141787400388,"(Intercept)",1.40682001318894,1.62000179838615,"annelid_abundance"
-0.0530505969131477,0.066474543626354,-0.79805883604616,"sflow",-0.180645840963667,0.0667249612698577,"annelid_abundance"
0.0736617737350895,0.0522527507418152,1.40972049680328,"spH",-0.0196721668423064,0.178333465281991,"annelid_abundance"
0.135396074706206,0.0503143611119227,2.6910025629665,"stemp",0.0373329437095565,0.229104649244264,"annelid_abundance"
0.0447293432410284,0.0543062300865039,0.82365030991434,"so2_dis",-0.0562859234483068,0.150007022148987,"annelid_abundance"
-0.0324113204400815,0.0445097842272769,-0.728184173497272,"sNH4.N",-0.116911334023821,0.0596682075119211,"annelid_abundance"
-0.0288026509774208,0.0249707440378722,-1.15345585753219,"PC_axis1",-0.0757705757411743,0.018230376069599,"annelid_abundance"
1.52013600769278,0.0545313289050138,27.8763792890624,"(Intercept)",1.41796708619632,1.62508776228169,"annelid_spp_richness"
-0.0691461071191082,0.0558030119595487,-1.23911066250746,"sflow",-0.176821288838386,0.0352159217201081,"annelid_spp_richness"
0.0536866454006441,0.04265093070725,1.2587449912674,"spH",-0.0285630946972843,0.144501968051719,"annelid_spp_richness"
0.159508435013525,0.0427720747625587,3.72926578612346,"stemp",0.0716034405696055,0.239597211042306,"annelid_spp_richness"
0.0496374871998521,0.0439870303085207,1.1284573396226,"so2_dis",-0.0340251688841704,0.134181638711174,"annelid_spp_richness"
-0.0217724656659531,0.0349783179386354,-0.62245605132156,"sNH4.N",-0.0884835171037256,0.0485012922639965,"annelid_spp_richness"
-0.0187076833493065,0.0205352156468799,-0.911004961963911,"PC_axis1",-0.0574814633329943,0.0199973283533415,"annelid_spp_richness"
0.991343887970958,0.115840528644059,8.5578329067976,"(Intercept)",0.767880960554739,1.21365897641108,"crustacea_abundance"
0.155270799983942,0.104428756565023,1.4868586497749,"sflow",-0.0570544703020539,0.363421937532642,"crustacea_abundance"
0.0516606124906675,0.0663449487349958,0.77866685370453,"spH",-0.0790966560883413,0.181900424993012,"crustacea_abundance"
0.0254050406203214,0.069631704580804,0.364848753499063,"stemp",-0.10945248596183,0.159019556556238,"crustacea_abundance"
-0.188783990539319,0.0688739013856873,-2.74100910128709,"so2_dis",-0.331127581582935,-0.0490516836843767,"crustacea_abundance"
0.042140106482139,0.0502548584293741,0.838528011005359,"sNH4.N",-0.0572818577621953,0.14174627635147,"crustacea_abundance"
0.0117468923240861,0.0367573606985508,0.319579319647648,"PC_axis1",-0.0590409818462143,0.0849383490769097,"crustacea_abundance"
0.98484907838086,0.0917802551367202,10.7305114473018,"(Intercept)",0.809998619450992,1.15906619398286,"crustacea_spp_richness"
0.184586721672759,0.0899653911392365,2.05175256101628,"sflow",-0.00529877699353185,0.369741706956782,"crustacea_spp_richness"
-0.00184964450408902,0.0560086190026054,-0.0330242833518708,"spH",-0.118193143327164,0.108079044958958,"crustacea_spp_richness"
0.0446146003256834,0.0562595882439682,0.793013275038797,"stemp",-0.0655008302076432,0.153710810348533,"crustacea_spp_richness"
-0.0913422007618722,0.0589104702779506,-1.55052574408085,"so2_dis",-0.216571153970597,0.0369806170560162,"crustacea_spp_richness"
0.0208916358383461,0.0435027449292364,0.480237186695448,"sNH4.N",-0.0662383839848421,0.107171191211046,"crustacea_spp_richness"
0.0229566397376146,0.0320610587197883,0.716028748091391,"PC_axis1",-0.0388275348088687,0.0887471335040683,"crustacea_spp_richness"
1.54759924020847,0.0817074125930667,18.9407446777943,"(Intercept)",1.39100668278233,1.70820364278303,"diptera_abundance"
-0.130735206877806,0.0764047800274196,-1.71108675178292,"sflow",-0.278792913569693,0.0120991747840641,"diptera_abundance"
0.083290895107626,0.0639834419610081,1.30175702580027,"spH",-0.0365020661329583,0.212697110048006,"diptera_abundance"
0.128642730396749,0.0657390752451394,1.95686857347845,"stemp",0.00537438461753125,0.255518280941854,"diptera_abundance"
0.0519338570954156,0.0647177557634176,0.802466903909108,"so2_dis",-0.0695797186718049,0.178917660279166,"diptera_abundance"
0.121019917199109,0.0541334163525751,2.23558617492192,"sNH4.N",0.0154281726814614,0.227123820747133,"diptera_abundance"
-0.100920289713306,0.0279526006635728,-3.61040788039529,"PC_axis1",-0.153614565759708,-0.0474231408498155,"diptera_abundance"
1.4466788037516,0.0695077933416355,20.8131884814854,"(Intercept)",1.31232304320968,1.57785119293985,"diptera_spp_richness"
-0.237695618114522,0.0705247257053089,-3.37038699175868,"sflow",-0.371699840561914,-0.105769896938085,"diptera_spp_richness"
0.0651688507488494,0.0559452992000109,1.16486732005603,"spH",-0.0438213319414319,0.177607500944965,"diptera_spp_richness"
0.118342318101569,0.0563635518659205,2.09962492042881,"stemp",0.00781720615189258,0.225233741525062,"diptera_spp_richness"
0.084691587569923,0.0573456188823491,1.47686238670956,"so2_dis",-0.0227926923591139,0.198320400459278,"diptera_spp_richness"
0.024232570189907,0.0464538649568919,0.521648095640573,"sNH4.N",-0.0672757673396568,0.11572946680194,"diptera_spp_richness"
-0.0894249057774595,0.0259879256335271,-3.44101745704906,"PC_axis1",-0.138466765807281,-0.0390921719512576,"diptera_spp_richness"
0.109760856483949,0.00564722324808821,19.4362524132736,"(Intercept)",0.0983031994837576,0.12084131386693,"E10"
0.0139495538060212,0.00404843746124356,3.44566365160951,"sflow",0.00608340271206093,0.0217128680318422,"E10"
0.000400251317492082,0.00329969222843974,0.121299590926194,"spH",-0.00628878719104775,0.00818847141564619,"E10"
-0.0123723055195078,0.00353398081189499,-3.50095435658959,"stemp",-0.019078604675647,-0.00567957853804681,"E10"
-0.00691322437104251,0.00332341650271878,-2.08015587735904,"so2_dis",-0.0141341190776687,-0.000581260530824106,"E10"
-0.00359792628660176,0.00270802442478831,-1.32861663051027,"sNH4.N",-0.00888918678449904,0.00169034205115307,"E10"
0.00695738024622495,0.00143954344345392,4.83304639249511,"PC_axis1",0.00405943280500835,0.00972043604582265,"E10"
1.80728714596656,0.0911761114192595,19.8219371042928,"(Intercept)",1.63511313928741,1.97947307863297,"ept_abundance"
-0.381481174395045,0.0918497280374201,-4.1533184969217,"sflow",-0.561486065536919,-0.200618030141772,"ept_abundance"
0.02910539178396,0.0604477570566607,0.48149663777728,"spH",-0.0888327947275873,0.150996991036731,"ept_abundance"
0.0923031014203256,0.0600779057777316,1.53639012920684,"stemp",-0.0303459358068415,0.215147073931705,"ept_abundance"
0.120439410842113,0.0634708919118721,1.8975534644974,"so2_dis",-0.00632719721530331,0.270169956547333,"ept_abundance"
-0.0691136086056068,0.0478233415838906,-1.44518568373917,"sNH4.N",-0.161231972538649,0.0264179729254398,"ept_abundance"
-0.0544398794898479,0.0331970935680208,-1.63989896821241,"PC_axis1",-0.117607010688119,0.00980418098828781,"ept_abundance"
2.57344492849932,0.151226450115367,17.0171615252233,"(Intercept)",2.28087975644646,2.864955768884,"ept_spp_richness"
-0.684332932075996,0.134813832202699,-5.07613292267419,"sflow",-0.946106580279159,-0.415154692176595,"ept_spp_richness"
0.00217926924841955,0.0914744598244757,0.0238238001361386,"spH",-0.182205735005702,0.182877145936015,"ept_spp_richness"
0.200893757226446,0.0961012510248214,2.09043852274679,"stemp",-0.00267047393706825,0.397718746441877,"ept_spp_richness"
0.282133339226478,0.0944241198512144,2.98793718883523,"so2_dis",0.0879686437617157,0.502011939480652,"ept_spp_richness"
-0.0206336652060253,0.0703173213610067,-0.293436450744373,"sNH4.N",-0.156747256365209,0.118651897128484,"ept_spp_richness"
-0.140609813106578,0.0478890477796487,-2.93615804919663,"PC_axis1",-0.231588515350935,-0.0469527122003252,"ept_spp_richness"
-1.24000045312706,0.047931553007251,-25.8702331831283,"(Intercept)",-1.33228677904186,-1.14824424084846,"F_turnover"
0.0916292537072565,0.0466479155841671,1.96427327051579,"sflow",0.004137230702507,0.180234741548836,"F_turnover"
-0.0499810680078395,0.0366987234000176,-1.36192933642524,"spH",-0.122633285951101,0.0239994798442121,"F_turnover"
-0.0379438729547346,0.0343107281308854,-1.1058894701969,"stemp",-0.105728699385182,0.0266758660023815,"F_turnover"
-0.0576505242785434,0.0370834904754154,-1.55461429168225,"so2_dis",-0.129390933391811,0.0122282349338291,"F_turnover"
0.0137748717234169,0.0258696148836671,0.532473010725559,"sNH4.N",-0.0381500103418799,0.0631151753584477,"F_turnover"
0.027684460820119,0.0162069047033979,1.70818927653192,"PC_axis1",-0.00390681903809513,0.0586408022849856,"F_turnover"
-0.382684288782407,0.129825260012419,-2.94768744345899,"(Intercept)",-0.626369908666974,-0.135571600517881,"FDis.SES"
0.175357577148871,0.137620525693031,1.27421092359445,"sflow",-0.0869010708384342,0.438555276023866,"FDis.SES"
0.0286667702315313,0.102198236091231,0.280501614586975,"spH",-0.168181063247579,0.224838433406916,"FDis.SES"
-0.0572311934120701,0.100445721269522,-0.569772337624061,"stemp",-0.263261801805265,0.134326534151181,"FDis.SES"
-0.24236163870687,0.106345040284025,-2.27901214818833,"so2_dis",-0.48213589102614,-0.0244131445226772,"FDis.SES"
-0.0184971086917369,0.0840938500131371,-0.219957924257806,"sNH4.N",-0.187896547661988,0.143557519507282,"FDis.SES"
0.0310054187693845,0.0508996099943568,0.609148454631028,"PC_axis1",-0.0645030313569243,0.129662979856805,"FDis.SES"
0.00989292047076122,0.000345095098868086,28.667229709173,"(Intercept)",0.00924602769626736,0.0105392615383242,"FDis"
-0.00033378289657754,0.000424983317020347,-0.785402351597628,"sflow",-0.00113004610764936,0.000474691338467128,"FDis"
0.000517355198180716,0.000366190944763024,1.41280172429036,"spH",-0.000182041020425847,0.00121859690432668,"FDis"
-0.000142091768794084,0.000348152490766591,-0.408130840831312,"stemp",-0.000832657187286194,0.000513282526275945,"FDis"
-0.000373607885529781,0.000376394996052475,-0.992595250861664,"so2_dis",-0.00116768519653758,0.000337715847036293,"FDis"
-0.000355454969949538,0.000328457409898297,-1.08219500987845,"sNH4.N",-0.000979529661953955,0.000301267476240924,"FDis"
9.2541508888709e-05,0.00016232024392885,0.570116866810974,"PC_axis1",-0.000216038231081944,0.000396754037511678,"FDis"
-0.554996034328535,0.0939617230023495,-5.90661831855358,"(Intercept)",-0.741456217568789,-0.370696981899955,"FEve.SES"
0.00904901432000615,0.101235103396122,0.0893861320474813,"sflow",-0.184079590348372,0.206126476873585,"FEve.SES"
-0.100849897859529,0.0928334088610207,-1.08635349166709,"spH",-0.286806182282716,0.0763769707807029,"FEve.SES"
0.129798091502013,0.0927778949505294,1.39901957865312,"stemp",-0.0478055801043655,0.306808647034797,"FEve.SES"
-0.158891917067973,0.092646499605159,-1.71503421872535,"so2_dis",-0.336087194537494,0.0217632788610502,"FEve.SES"
0.0103417139062378,0.0848864396241562,0.121829987828761,"sNH4.N",-0.155837794350851,0.17314971798087,"FEve.SES"
-0.0392432955380711,0.0378922402466655,-1.03565519701687,"PC_axis1",-0.1120665496676,0.0343937813538002,"FEve.SES"
0.327405680002111,0.00965971311532099,33.89393412552,"(Intercept)",0.307777998265799,0.346210761619221,"FEve"
-0.0151223122995944,0.0099217734972199,-1.52415415488287,"sflow",-0.0340230077309789,0.00472436939788555,"FEve"
-0.00941908493024601,0.00907553338526379,-1.03785469463867,"spH",-0.0275591340592539,0.0078520976293995,"FEve"
-0.00631373814611851,0.00914890237125252,-0.690108811955126,"stemp",-0.024179596266471,0.0111390960800638,"FEve"
0.00514090163389182,0.00904234254910933,0.568536483325131,"so2_dis",-0.0133947742241367,0.0223528142160996,"FEve"
-0.0130820672983397,0.00826111662045273,-1.58357131358627,"sNH4.N",-0.0288845675840179,0.00322372197824042,"FEve"
0.00928398316365072,0.00369302549384055,2.513923388597,"PC_axis1",0.00188603414084704,0.0163183100090567,"FEve"
0.36047720646711,0.0043979430406187,81.9649556935594,"(Intercept)",0.351872104501651,0.368846180860063,"FRed"
-0.00715362107956736,0.00423993083549852,-1.68720230520606,"sflow",-0.0151243407011705,0.000932519617724075,"FRed"
0.00569051921328362,0.00344566253681234,1.65150218644106,"spH",-0.000861470624163225,0.0123177388424808,"FRed"
0.00220115914941397,0.00352079102234815,0.625188809969736,"stemp",-0.00500033076584792,0.00907219506384124,"FRed"
0.00172997902799168,0.00350701443894378,0.493291105043956,"so2_dis",-0.00492365325583713,0.00878344355258657,"FRed"
-0.00139104371663221,0.00287332412551648,-0.484123494554297,"sNH4.N",-0.00719933043874659,0.00405229576228833,"FRed"
-0.000870292078139781,0.0015535217500223,-0.560205918022897,"PC_axis1",-0.00377929324116635,0.00212576825850968,"FRed"
-0.732561702761149,0.104655799798042,-6.99972389657144,"(Intercept)",-0.928417189344483,-0.536394340808399,"FRic.SES"
0.0225981260522475,0.114780893661528,0.196880555041555,"sflow",-0.197447072196917,0.237596231019891,"FRic.SES"
-0.0985820578862393,0.087017422132266,-1.13290023389104,"spH",-0.261707530213389,0.0728313646814952,"FRic.SES"
0.0551869426705389,0.0841553423465726,0.655774679678271,"stemp",-0.109488363660435,0.224709040251603,"FRic.SES"
-0.103257078155606,0.0907473116482652,-1.13785275045754,"so2_dis",-0.288601945412952,0.0709216404508379,"FRic.SES"
0.104561968174843,0.0729362520165763,1.43360764069806,"sNH4.N",-0.0397535202879833,0.244505610498523,"FRic.SES"
0.0243477022696245,0.0428359238789234,0.568394470455308,"PC_axis1",-0.0585935439131376,0.106026719734617,"FRic.SES"
-0.45792161238197,0.00853881921776477,-53.6282126021918,"(Intercept)",-0.47505653359781,-0.4412531812844,"FRic"
-0.0277320663282118,0.00690499656088241,-4.01623173649602,"sflow",-0.0411245698771552,-0.0147502494043265,"FRic"
-0.00339751778061367,0.00565244356414474,-0.601070624068714,"spH",-0.014805743741336,0.00834593603163237,"FRic"
0.021854695117393,0.00596235379003188,3.66544755427473,"stemp",0.0106530466150806,0.0336462149334869,"FRic"
0.0200272752963098,0.00570597502924075,3.50987783747358,"so2_dis",0.00920742913557044,0.0318081273812745,"FRic"
0.00314227492436119,0.00467261043482062,0.672488102355963,"sNH4.N",-0.00583565928567797,0.0125715011719758,"FRic"
-0.0095778902524365,0.00248180731240207,-3.85924008063557,"PC_axis1",-0.0142482940800232,-0.00481576780494723,"FRic"
1.94615283099429,0.0472922116121834,41.151656153313,"(Intercept)",1.85300880600793,2.04280389054099,"insect_abundance"
-0.215378462008282,0.0482081283535994,-4.46767940104443,"sflow",-0.310521678794166,-0.123358291127458,"insect_abundance"
0.0341609624368618,0.0440784587667418,0.775003559394799,"spH",-0.0500300109022151,0.122808587161745,"insect_abundance"
0.148209993850687,0.0444936081718827,3.3310401187995,"stemp",0.063279355390882,0.233875626055639,"insect_abundance"
0.123681730332359,0.0439069014880601,2.81690864398603,"so2_dis",0.0395875388929569,0.209724488789065,"insect_abundance"
0.0923195541673402,0.0400956547139764,2.30248277091133,"sNH4.N",0.0137624662754251,0.169427337995111,"insect_abundance"
-0.0945001858627883,0.0179281640774319,-5.27104646380083,"PC_axis1",-0.128972583013091,-0.0595618373530677,"insect_abundance"
8.19541377452575,0.466330312653169,17.5742677500381,"(Intercept)",7.29190611201489,9.08252199704914,"insect_spp_richness"
-1.91539319416457,0.445059946104375,-4.30367461940818,"sflow",-2.79027445178441,-1.06443069550074,"insect_spp_richness"
-0.109455170921139,0.328367459082792,-0.333331357579929,"spH",-0.813634185263603,0.555108576478671,"insect_spp_richness"
0.949259331304886,0.33728364825526,2.81442440573483,"stemp",0.30204319648865,1.60276575664917,"insect_spp_richness"
1.11960325075123,0.338010653704118,3.31233124897682,"so2_dis",0.475696149700081,1.84810455499936,"insect_spp_richness"
0.13437617389313,0.262195488355685,0.512503760975629,"sNH4.N",-0.372139363091246,0.654434443985821,"insect_spp_richness"
-0.5846805686321,0.161352584900925,-3.62362071231216,"PC_axis1",-0.890398941855141,-0.275005409482113,"insect_spp_richness"
1.7951921809341,0.0723532917822116,24.8114790179519,"(Intercept)",1.65645924462169,1.93507592803241,"mollusc_abundance"
0.125421438169664,0.0668679489540836,1.87565851998522,"sflow",-0.0112611618005081,0.251426775057687,"mollusc_abundance"
0.0544550508568697,0.0557112926974769,0.977450858169298,"spH",-0.0500451926340293,0.174764985567414,"mollusc_abundance"
0.0135682024735688,0.0573886570801227,0.23642655472188,"stemp",-0.0949481742590636,0.133785811921251,"mollusc_abundance"
0.0923159215229407,0.0563666958947417,1.63777422212808,"so2_dis",-0.0125344300596622,0.203694771718756,"mollusc_abundance"
0.0295320055077216,0.0469412506001957,0.629126943362656,"sNH4.N",-0.0606934157506194,0.122006887044874,"mollusc_abundance"
-0.0501062381460936,0.0244186907433823,-2.05196251808353,"PC_axis1",-0.0971593519301912,-0.00460288861871055,"mollusc_abundance"
2.23626808083346,0.112982782487848,19.7929988232852,"(Intercept)",2.01432772493709,2.45973318292438,"mollusc_spp_richness"
0.0800365597700597,0.0862658753724086,0.927789342246201,"sflow",-0.0927735881692957,0.243668674477206,"mollusc_spp_richness"
0.0156147779360773,0.0682333607904052,0.228843746742033,"spH",-0.114972951015348,0.155870975015507,"mollusc_spp_richness"
0.113241321611893,0.0727812061392047,1.55591433034652,"stemp",-0.0264429644032283,0.271073331070897,"mollusc_spp_richness"
0.130509126912637,0.0690628663885212,1.88971488930742,"so2_dis",-0.00272503308433285,0.264833170258949,"mollusc_spp_richness"
0.007589880643565,0.0551143573789876,0.137711496686318,"sNH4.N",-0.100496211729018,0.114186528544617,"mollusc_spp_richness"
-0.0638324955020032,0.0307424956349726,-2.07636023632992,"PC_axis1",-0.122225944657553,-0.00563195380626182,"mollusc_spp_richness"
2.50806523456364,0.078937211836421,31.7729138921326,"(Intercept)",2.34747032947129,2.66029727867994,"shannonsH"
-0.264897299469635,0.0650763869013526,-4.07055941613946,"sflow",-0.390164113546625,-0.141375517909233,"shannonsH"
0.0246474436087691,0.0491874381381975,0.501092241062025,"spH",-0.0730693274240494,0.124257303512204,"shannonsH"
0.0800439895142558,0.052117902796075,1.53582521974165,"stemp",-0.0194007186500287,0.185271964850291,"shannonsH"
0.221190091777874,0.0501325659626404,4.41210393943746,"so2_dis",0.122818171224708,0.328073836420374,"shannonsH"
-0.0455586002099851,0.0390046026617147,-1.16803138863156,"sNH4.N",-0.120168593166366,0.0328229172143675,"shannonsH"
-0.0317020465408404,0.0232433349020521,-1.36391987958843,"PC_axis1",-0.0759713267741544,0.0125689799289724,"shannonsH"
4.29711099746958,0.159094834530352,27.00974554048,"(Intercept)",3.99045332576,4.60356732644308,"spp_rich_rare"
-0.530245050289641,0.139793686807589,-3.793054338852,"sflow",-0.799121638496945,-0.261821716233435,"spp_rich_rare"
0.0595609610716451,0.0701302673305368,0.849290375451207,"spH",-0.0832008317691064,0.20209415531217,"spp_rich_rare"
0.091453538773471,0.0736730841833193,1.24134261226134,"stemp",-0.0517047177522416,0.238654520436979,"spp_rich_rare"
0.254564882919828,0.0739697247266804,3.44147397952946,"so2_dis",0.110345095021878,0.405358950233514,"spp_rich_rare"
-0.0356269828421685,0.0513215767354833,-0.694191120155829,"sNH4.N",-0.134766900168583,0.0657035598964748,"spp_rich_rare"
-0.12743497819582,0.0465699421141777,-2.73642122816862,"PC_axis1",-0.216842316616876,-0.0376789175427605,"spp_rich_rare"
4.95880997329894,0.133624499301572,37.1100359531196,"(Intercept)",4.6916111654781,5.21952550270399,"spp_richness"
-0.512728061356852,0.107960860602135,-4.74920316953006,"sflow",-0.718633908418397,-0.309540778519381,"spp_richness"
-0.00835097921910299,0.0869066162068445,-0.0960914091883063,"spH",-0.197299243370168,0.171213274927448,"spp_richness"
0.337827460605561,0.0918346188529247,3.67865043515452,"stemp",0.164159035881296,0.515635967983425,"spp_richness"
0.389475577397967,0.087916946606481,4.43003985501535,"so2_dis",0.218018429375596,0.587579967764331,"spp_richness"
0.0198130682109726,0.0711062734143221,0.278640227642444,"sNH4.N",-0.116294500552768,0.165180215023735,"spp_richness"
-0.161747577324691,0.038737425691434,-4.17548596577129,"PC_axis1",-0.235106331157355,-0.086149449048233,"spp_richness"
0.49177313830435,0.0241415342955469,20.3704177325243,"(Intercept)",0.444132891190084,0.53909923635299,"turnover"
-0.0292389671024681,0.0203896955861491,-1.43400704433912,"sflow",-0.0676908173536775,0.00987934276497573,"turnover"
0.0166984967932047,0.0166827156056382,1.00094596035439,"spH",-0.0168510945600701,0.0489072127526163,"turnover"
-0.000258779311148963,0.0163252300029991,-0.0158514955747284,"stemp",-0.0319494847594589,0.0304483302036085,"turnover"
-0.028155380328498,0.0165625915120817,-1.69993809893578,"so2_dis",-0.0600216101623495,0.00373909133700552,"turnover"
-0.00771282700679927,0.0121135053877891,-0.63671305372713,"sNH4.N",-0.0322213900761266,0.0152749251321193,"turnover"
0.00470527463595439,0.00700980421235768,0.671241948192989,"PC_axis1",-0.00856846041904486,0.0181576714074537,"turnover"
